############################################################
# group name of the Green's Function layer : bottom
# total number of atoms in the GF layer    : 288
# dimension of the system                  : 3 D
# number of atoms per unit surface cell    : 2
# dimension of the FFT mesh                : 9 x 16
# atomic tag of the surface origin         : 5473
# number of wait steps before measurement  : 5000000
# frequency of GFC measurement             : 20
# output result after this many measurement: 250000
# number of processors used by this run    : 4
############################################################
# Surface vectors: [ 4.42745, 0 ] [ 0, 2.55619 ]
# mapping information between FFT mesh and atom id
# nx ny nucell
9 16 2
# ix iy iu atom_id
1 9 0.698132 -2.74889 5.46985 -1.9026e-19 -0.0130275 0.0323225 0.244657 0.0150085 -0.456989 -0.777908 -0.312389 -0.984886 0.0219392 0.0472396 -0.0130275 -0.0323225 8.5979 1.29076e-17 0.00755335 -0.00209016 -0.730777 -0.722966 -0.127361 -0.237939 -0.0453413 -0.121528 0.244657 -0.0150085 0.00755335 0.00209016 3.05724 6.58569e-20 0.0420442 0.0378988 -0.0951884 -0.0960493 -0.0624672 -0.0966865 -0.456989 0.777908 -0.730777 0.722966 0.0420442 -0.0378988 5.4448 -1.06706e-19 -0.0329654 0.058052 0.228747 0.0115027 -0.312389 0.984886 -0.127361 0.237939 -0.0951884 0.0960493 -0.0329654 -0.058052 8.61235 6.22112e-18 0.00260335 -0.0148793 0.0219392 -0.0472396 -0.0453413 0.121528 -0.0624672 0.0966865 0.228747 -0.0115027 0.00260335 0.0148793 3.06001 -3.07692e-19
1 10 0.698132 -2.35619 5.48321 -2.21951e-19 -0.0445172 0.129406 0.209093 0.0194555 -1.25809 -1.36282 -0.415228 -0.84233 0.0634342 0.0949579 -0.0445172 -0.129406 7.88853 4.45256e-18 0.0117953 -0.0334815 -0.802337 -0.518505 -0.361902 -0.396902 -0.064317 -0.113955 0.209093 -0.0194555 0.0117953 0.0334815 2.94647 -4.01414e-19 0.103143 0.0828273 -0.111016 -0.0679445 -0.228665 -0.258801 -1.25809 1.36282 -0.802337 0.518505 0.103143 -0.0828273 5.52621 4.03426e-17 -0.061502 0.125709 0.194027 0.0168319 -0.415228 0.84233 -0.361902 0.396902 -0.111016 0.0679445 -0.061502 -0.125709 7.89166 1.02547e-18 0.00123171 -0.0319782 0.0634342 -0.0949579 -0.064317 0.113955 -0.228665 0.258801 0.194027 -0.0168319 0.00123171 0.0319782 2.94199 4.02459e-19
1 11 0.698132 -1.9635 5.52995 1.53461e-16 -0.120639 0.178181 0.122373 0.0217076 -2.15888 -1.59321 -0.528593 -0.687247 0.111943 0.110402 -0.120639 -0.178181 6.99381 -2.14775e-18 -0.000417302 -0.0503901 -0.793029 -0.275538 -0.681073 -0.483392 -0.067895 -0.0992904 0.122373 -0.0217076 -0.000417302 0.0503901 2.80373 7.72617e-18 0.139166 0.0732848 -0.117614 -0.0325648 -0.440043 -0.326498 -2.15888 1.59321 -0.793029 0.275538 0.139166 -0.0732848 5.5186 -1.31224e-16 -0.082085 0.161669 0.132615 0.0237005 -0.528593 0.687247 -0.681073 0.483392 -0.117614 0.0325648 -0.082085 -0.161669 6.90671 8.56672e-18 0.000184685 -0.0482723 0.111943 -0.110402 -0.067895 0.0992904 -0.440043 0.326498 0.132615 -0.0237005 0.000184685 0.0482723 2.80995 -1.10389e-18
1 12 0.698132 -1.5708 5.46143 -1.4605e-16 -0.05517 0.160935 0.0408903 0.0360734 -3.04406 -1.42221 -0.608948 -0.47473 0.146652 0.108476 -0.05517 -0.160935 5.59919 -4.05081e-18 -0.0117095 -0.0592443 -0.758033 -0.162852 -0.901652 -0.398388 -0.0504721 -0.107144 0.0408903 -0.0360734 -0.0117095 0.0592443 2.59143 -1.70684e-17 0.171993 0.041425 -0.118766 0.0194946 -0.679683 -0.314806 -3.04406 1.42221 -0.758033 0.162852 0.171993 -0.041425 5.47192 -1.63372e-16 -0.0738958 0.149121 0.0381243 0.0415626 -0.608948 0.47473 -0.901652 0.398388 -0.118766 -0.0194946 -0.0738958 -0.149121 5.64051 1.56288e-17 -0.0134189 -0.0613701 0.146652 -0.108476 -0.0504721 0.107144 -0.679683 0.314806 0.0381243 -0.0415626 -0.0134189 0.0613701 2.60765 2.67609e-19
1 13 0.698132 -1.1781 5.3951 -2.55524e-18 -0.0698287 0.153419 -0.056941 0.0258816 -3.80118 -0.93234 -0.559836 -0.283471 0.190099 0.105402 -0.0698287 -0.153419 4.2839 0 0.000958785 -0.0709322 -0.623658 0.0013021 -1.17519 -0.288301 -0.0568854 -0.0977926 -0.056941 -0.0258816 0.000958785 0.0709322 2.30923 8.41609e-18 0.222797 -0.00124687 -0.101014 0.0564773 -0.848969 -0.204365 -3.80118 0.93234 -0.623658 -0.0013021 0.222797 0.00124687 5.38878 -1.07121e-18 -0.0653572 0.151066 -0.061527 0.0252905 -0.559836 0.283471 -1.17519 0.288301 -0.101014 -0.0564773 -0.0653572 -0.151066 4.28916 -1.48093e-18 -0.00140131 -0.0708184 0.190099 -0.105402 -0.0568854 0.0977926 -0.848969 0.204365 -0.061527 -0.0252905 -0.00140131 0.0708184 2.30945 1.42777e-17
1 14 0.698132 -0.785398 5.41072 -1.59023e-17 -0.0632284 0.0912726 -0.143488 0.0357796 -4.40053 -0.193831 -0.429974 -0.104824 0.199249 0.0535537 -0.0632284 -0.0912726 3.09316 -9.64709e-18 0.00295464 -0.0597227 -0.439602 0.0646937 -1.37489 -0.0586979 -0.0699616 -0.0811609 -0.143488 -0.0357796 0.00295464 0.0597227 2.12008 -2.0809e-19 0.199433 -0.0363666 -0.0617793 0.0690211 -1.06839 -0.0444826 -4.40053 0.193831 -0.439602 -0.0646937 0.199433 0.0363666 5.41591 -2.67804e-19 -0.0658368 0.0912874 -0.134343 0.0375885 -0.429974 0.104824 -1.37489 0.0586979 -0.0617793 -0.0690211 -0.0658368 -0.0912874 3.09305 -8.56672e-18 -0.0107296 -0.0599789 0.199249 -0.0535537 -0.0699616 0.0811609 -1.06839 0.0444826 -0.134343 -0.0375885 -0.0107296 0.0599789 2.12011 -1.20424e-18
1 15 0.698132 -0.392699 5.46382 -2.61257e-17 -0.0447187 0.0299683 -0.208205 0.0311583 -4.71891 0.726964 -0.247886 -0.0231863 0.200737 0.0157704 -0.0447187 -0.0299683 2.20536 -5.72247e-17 -0.0188292 -0.0349955 -0.231301 0.0954054 -1.48723 0.229477 -0.045936 -0.043879 -0.208205 -0.0311583 -0.0188292 0.0349955 1.89961 -4.20547e-17 0.186155 -0.0770742 -0.0304265 0.0564229 -1.25509 0.193539 -4.71891 -0.726964 -0.231301 -0.0954054 0.186155 0.0770742 5.46522 -6.14648e-19 -0.0442586 0.0289462 -0.208107 0.0309919 -0.247886 0.0231863 -1.48723 -0.229477 -0.0304265 -0.0564229 -0.0442586 -0.0289462 2.20173 -3.54716e-17 -0.01799 -0.0362375 0.200737 -0.0157704 -0.045936 0.043879 -1.25509 -0.193539 -0.208107 -0.0309919 -0.01799 0.0362375 1.89818 -3.72646e-17
2 0 1.39626 0 5.55836 5.42183e-18 0.000915378 0.00186788 -0.23521 0.0570193 -2.92361 2.45355 0.000637069 0.000249336 0.182876 -0.010958 0.000915378 -0.00186788 1.90807 8.18461e-17 0.00191807 -0.00755642 -0.000747468 0.00282013 -0.966356 0.810627 0.00181998 0.00264393 -0.23521 -0.0570193 0.00191807 0.00755642 1.95863 -3.26473e-17 0.0479035 -0.183501 -0.00206739 -0.00097662 -0.780407 0.656573 -2.92361 -2.45355 -0.000747468 -0.00282013 0.0479035 0.183501 5.55701 -7.39106e-22 0.00203913 0.00413165 -0.243051 0.0567481 0.000637069 -0.000249336 -0.966356 -0.810627 -0.00206739 0.00097662 0.00203913 -0.00413165 1.90395 -6.85349e-17 0.00297295 -0.000494743 0.182876 0.010958 0.00181998 -0.00264393 -0.780407 -0.656573 -0.243051 -0.0567481 0.00297295 0.000494743 1.96295 4.10969e-17
2 1 1.39626 0.392699 5.57122 3.10627e-16 0.0468491 -0.0331272 -0.233109 0.052078 -2.38081 2.96247 0.30668 -0.278253 0.159283 -0.0649 0.0468491 0.0331272 2.25176 8.88316e-17 0.0233417 0.0202701 0.212193 -0.366663 -0.756518 0.945794 0.0903487 -0.0495192 -0.233109 -0.052078 0.0233417 -0.0202701 1.97687 4.19284e-17 0.025342 -0.172591 0.0284204 -0.0986243 -0.611849 0.764745 -2.38081 -2.96247 0.212193 0.366663 0.025342 0.172591 5.57103 2.48533e-16 0.0359385 -0.030309 -0.228207 0.0408945 0.30668 0.278253 -0.756518 -0.945794 0.0284204 0.0986243 0.0359385 0.030309 2.24224 -4.81878e-18 0.0201627 0.0166928 0.159283 0.0649 0.0903487 0.0495192 -0.611849 -0.764745 -0.228207 -0.0408945 0.0201627 -0.0166928 1.97667 2.67609e-19
2 2 1.39626 0.785398 5.55984 -2.74676e-16 0.0583209 -0.0761597 -0.187934 0.0229505 -1.67423 3.22481 0.443007 -0.650268 0.14035 -0.102518 0.0583209 0.0761597 3.06529 -4.96783e-17 0.0113503 0.0525486 0.282228 -0.74396 -0.510833 0.972384 0.120916 -0.102706 -0.187934 -0.0229505 0.0113503 -0.0525486 2.13008 -5.43581e-19 0.0110952 -0.174598 0.0113736 -0.155111 -0.383947 0.74753 -1.67423 -3.22481 0.282228 0.74396 0.0110952 0.174598 5.56078 1.3573e-18 0.0538691 -0.0860353 -0.190149 0.0214279 0.443007 0.650268 -0.510833 -0.972384 0.0113736 0.155111 0.0538691 0.0860353 3.04643 -3.23361e-17 0.00565283 0.0649978 0.14035 0.102518 0.120916 0.102706 -0.383947 -0.74753 -0.190149 -0.0214279 0.00565283 -0.0649978 2.13496 2.51244e-17
2 3 1.39626 1.1781 5.45742 1.91031e-16 0.0913953 -0.138168 -0.0774562 0.0306273 -0.901523 3.08742 0.43934 -1.05693 0.0846743 -0.117446 0.0913953 0.138168 4.213 1.22492e-17 0.0192259 0.0636576 0.194222 -1.12158 -0.260789 0.917714 0.118421 -0.122683 -0.0774562 -0.0306273 0.0192259 -0.0636576 2.36219 6.69023e-20 -0.00651932 -0.148297 -0.0392764 -0.178915 -0.202453 0.688768 -0.901523 -3.08742 0.194222 1.12158 -0.00651932 0.148297 5.45228 -6.6368e-17 0.092761 -0.128961 -0.0786451 0.0357256 0.43934 1.05693 -0.260789 -0.917714 -0.0392764 0.178915 0.092761 0.128961 4.23304 2.57002e-17 0.017111 0.0766144 0.0846743 0.117446 0.118421 0.122683 -0.202453 -0.688768 -0.0786451 -0.0357256 0.017111 -0.0766144 2.37064 -8.67971e-18
2 4 1.39626 1.5708 5.43675 -2.84913e-17 0.0850161 -0.116123 0.00751191 0.0288734 -0.231654 2.69981 0.257154 -1.40926 0.0682739 -0.136257 0.0850161 0.116123 5.5199 2.64922e-19 -0.00869318 0.0756768 -0.00323675 -1.42274 -0.0701405 0.745686 0.074158 -0.198593 0.00751191 -0.0288734 -0.00869318 -0.0756768 2.55982 3.42874e-19 -0.0371163 -0.150512 -0.0343531 -0.204713 -0.0423504 0.504031 -0.231654 -2.69981 -0.00323675 1.42274 -0.0371163 0.150512 5.43357 -1.26537e-17 0.100491 -0.131644 0.00255036 0.0235815 0.257154 1.40926 -0.0701405 -0.745686 -0.0343531 0.204713 0.100491 0.131644 5.56548 1.11781e-17 -0.00798363 0.0739223 0.0682739 0.136257 0.074158 0.198593 -0.0423504 -0.504031 0.00255036 -0.0235815 -0.00798363 -0.0739223 2.55804 -1.00353e-18
2 5 1.39626 1.9635 5.44231 -1.7675e-17 0.0555596 -0.127275 0.0923181 0.0203967 0.24125 2.16665 0.0117962 -1.64618 0.0321844 -0.122951 0.0555596 0.127275 6.84557 1.01102e-18 -0.0118668 0.0578785 -0.33784 -1.61087 0.0919285 0.633428 0.0166915 -0.234169 0.0923181 -0.0203967 -0.0118668 -0.0578785 2.76536 -5.01767e-20 -0.0619101 -0.118899 -0.0680852 -0.230106 0.0483856 0.389739 0.24125 -2.16665 -0.33784 1.61087 -0.0619101 0.118899 5.46857 2.81208e-19 0.0841013 -0.135546 0.0990235 0.0231813 0.0117962 1.64618 0.0919285 -0.633428 -0.0680852 0.230106 0.0841013 0.135546 6.8841 2.0809e-18 -0.00850058 0.0535276 0.0321844 0.122951 0.0166915 0.234169 0.0483856 -0.389739 0.0990235 -0.0231813 -0.00850058 -0.0535276 2.7639 -8.36278e-21
2 6 1.39626 2.35619 5.43812 -1.71825e-17 0.0504239 -0.103844 0.181871 0.0259105 0.442364 1.43132 -0.372662 -1.78577 0.00612312 -0.0896371 0.0504239 0.103844 7.88998 -1.41049e-18 0.00466829 0.0407623 -0.713469 -1.66044 0.148693 0.405021 -0.0522854 -0.232941 0.181871 -0.0259105 0.00466829 -0.0407623 2.99387 -5.18492e-19 -0.0438516 -0.0776838 -0.103711 -0.206743 0.0718705 0.288681 0.442364 -1.43132 -0.713469 1.66044 -0.0438516 0.0776838 5.41875 1.83873e-17 0.0482762 -0.0858984 0.172959 0.0367179 -0.372662 1.78577 0.148693 -0.405021 -0.103711 0.206743 0.0482762 0.0858984 7.92178 -1.37775e-18 0.00787401 0.0328151 0.00612312 0.0896371 -0.0522854 0.232941 0.0718705 -0.288681 0.172959 -0.0367179 0.00787401 -0.0328151 3.00459 1.88971e-18
2 7 1.39626 2.74889 5.39885 -1.73429e-17 0.0496067 -0.0610109 0.233229 0.0300409 0.366196 0.660587 -0.731413 -1.78376 -0.0176805 -0.0336029 0.0496067 0.0610109 8.52914 -1.06544e-18 -0.00402986 0.0146118 -1.08213 -1.5309 0.0736829 0.179883 -0.10161 -0.233435 0.233229 -0.0300409 -0.00402986 -0.0146118 3.08452 1.35895e-20 -0.0232194 -0.0312841 -0.136143 -0.207176 0.0564601 0.110904 0.366196 -0.660587 -1.08213 1.5309 -0.0232194 0.0312841 5.42723 6.02558e-19 0.0397125 -0.0743467 0.225697 0.0187113 -0.731413 1.78376 0.0736829 -0.179883 -0.136143 0.207176 0.0397125 0.0743467 8.58156 1.03577e-18 0.000229055 0.0297479 -0.0176805 0.0336029 -0.10161 0.233435 0.0564601 -0.110904 0.225697 -0.0187113 0.000229055 -0.0297479 3.08462 4.62566e-20
2 8 1.39626 3.14159 5.43321 5.08174e-21 0.00942439 0.0144678 0.238768 0.0123462 0.0153912 -0.000271666 -1.08012 -1.62106 0.0159561 0.0141109 0.00942439 -0.0144678 8.83854 1.59025e-20 0.00368178 -0.013544 -1.39288 -1.33746 -0.0468994 -0.00289243 -0.137998 -0.205072 0.238768 -0.0123462 0.00368178 0.013544 3.12048 -5.40445e-19 0.0147501 0.00795694 -0.184337 -0.179688 -0.0449264 -0.0329449 0.0153912 0.000271666 -1.39288 1.33746 0.0147501 -0.00795694 5.41494 8.54875e-21 0.0126161 -0.0360753 0.256138 0.0196306 -1.08012 1.62106 -0.0468994 0.00289243 -0.184337 0.179688 0.0126161 0.0360753 8.8864 8.80401e-19 -0.00302807 -0.00925607 0.0159561 -0.0141109 -0.137998 0.205072 -0.0449264 0.0329449 0.256138 -0.0196306 -0.00302807 0.00925607 3.11123 5.22674e-22
2 9 1.39626 -2.74889 5.41904 -6.69509e-20 -0.0329785 0.0419521 0.238243 0.0194948 -0.590468 -0.458326 -1.33175 -1.32527 0.0238395 0.046937 -0.0329785 -0.0419521 8.56207 -5.11133e-17 0.00250513 -0.0115678 -1.58558 -1.02565 -0.164261 -0.149664 -0.177381 -0.164983 0.238243 -0.0194948 0.00250513 0.0115678 3.06928 -1.141e-18 0.0437932 0.0221691 -0.21011 -0.135896 -0.117545 -0.0958093 -0.590468 0.458326 -1.58558 1.02565 0.0437932 -0.0221691 5.39334 -1.33902e-19 -0.0175243 0.0488498 0.224423 0.0213464 -1.33175 1.32527 -0.164261 0.149664 -0.21011 0.135896 -0.0175243 -0.0488498 8.55868 5.88745e-19 0.00487417 -0.00834057 0.0238395 -0.046937 -0.177381 0.164983 -0.117545 0.0958093 0.224423 -0.0213464 0.00487417 0.00834057 3.06547 -5.65533e-19
2 10 1.39626 -2.35619 5.4739 -3.43395e-17 -0.0343153 0.0992267 0.188356 0.0249628 -1.33683 -0.699724 -1.51973 -0.996115 0.0633917 0.0842167 -0.0343153 -0.0992267 7.97642 -1.13492e-18 0.00150665 -0.0263561 -1.70359 -0.673849 -0.391428 -0.193204 -0.202807 -0.132704 0.188356 -0.0249628 0.00150665 0.0263561 2.98113 4.31729e-19 0.08742 0.0182074 -0.228173 -0.0804557 -0.254228 -0.138178 -1.33683 0.699724 -1.70359 0.673849 0.08742 -0.0182074 5.46726 -3.42789e-17 -0.0321488 0.0866529 0.182743 0.0242131 -1.51973 0.996115 -0.391428 0.193204 -0.228173 0.0804557 -0.0321488 -0.0866529 7.95837 4.38499e-17 0.00426599 -0.028989 0.0633917 -0.0842167 -0.202807 0.132704 -0.254228 0.138178 0.182743 -0.0242131 0.00426599 0.028989 2.96989 3.97232e-19
2 11 1.39626 -1.9635 5.41384 -8.85551e-19 -0.0866515 0.134936 0.0917464 0.0228322 -2.07989 -0.614468 -1.52202 -0.594053 0.0993852 0.0774241 -0.0866515 -0.134936 6.85383 -1.45674e-17 0.00693536 -0.0475583 -1.62766 -0.291169 -0.614325 -0.202715 -0.214244 -0.0975522 0.0917464 -0.0228322 0.00693536 0.0475583 2.78712 -8.36278e-21 0.122517 -0.0129996 -0.226982 -0.0287873 -0.375534 -0.108095 -2.07989 0.614468 -1.62766 0.291169 0.122517 0.0129996 5.42481 1.02456e-17 -0.0772541 0.109725 0.0857666 0.0232355 -1.52202 0.594053 -0.614325 0.202715 -0.226982 0.0287873 -0.0772541 -0.109725 6.81388 -3.00656e-17 0.00568528 -0.0508794 0.0993852 -0.0774241 -0.214244 0.0975522 -0.375534 0.108095 0.0857666 -0.0232355 0.00568528 0.0508794 2.78227 -2.59246e-19
2 12 1.39626 -1.5708 5.4301 -7.92737e-18 -0.0784262 0.13268 0.010166 0.0278482 -2.70101 -0.240835 -1.38257 -0.250477 0.124959 0.0533269 -0.0784262 -0.13268 5.50864 7.32838e-18 -0.00642527 -0.0641532 -1.40559 0.0171243 -0.774602 -0.0643624 -0.176419 -0.0651221 0.010166 -0.0278482 -0.00642527 0.0641532 2.64521 -2.21614e-18 0.137441 -0.028927 -0.193034 0.0380918 -0.535176 -0.0476528 -2.70101 0.240835 -1.40559 -0.0171243 0.137441 0.028927 5.42943 4.22793e-17 -0.0890915 0.125348 0.0108152 0.0278444 -1.38257 0.250477 -0.774602 0.0643624 -0.193034 -0.0380918 -0.0890915 -0.125348 5.52822 -5.47667e-18 -0.0110064 -0.0615572 0.124959 -0.0533269 -0.176419 0.0651221 -0.535176 0.0476528 0.0108152 -0.0278444 -0.0110064 0.0615572 2.64798 4.26502e-19
2 13 1.39626 -1.1781 5.51251 3.51528e-17 -0.0969808 0.123483 -0.0966767 0.0178892 -3.21544 0.356478 -1.14281 -0.00581166 0.160259 0.0474453 -0.0969808 -0.123483 4.25065 -8.56672e-18 0.00247194 -0.0768136 -1.11756 0.257209 -0.929789 0.0888354 -0.18316 -0.0476189 -0.0966767 -0.0178892 0.00247194 0.0768136 2.3293 -8.02827e-19 0.149029 -0.0798221 -0.168294 0.0931076 -0.668997 0.0712837 -3.21544 -0.356478 -1.11756 -0.257209 0.149029 0.0798221 5.51982 -1.20364e-17 -0.102462 0.136443 -0.0944983 0.0205585 -1.14281 0.00581166 -0.929789 -0.0888354 -0.168294 -0.0931076 -0.102462 -0.136443 4.2491 3.73169e-18 -0.00439056 -0.0829244 0.160259 -0.0474453 -0.18316 0.0476189 -0.668997 -0.0712837 -0.0944983 -0.0205585 -0.00439056 0.0829244 2.34126 -2.00707e-19
2 14 1.39626 -0.785398 5.52104 -2.74231e-16 -0.0605221 0.081266 -0.175833 0.0299129 -3.43246 1.07902 -0.775696 0.144595 0.152419 0.0201196 -0.0605221 -0.081266 3.07203 8.38742e-18 -0.0331349 -0.0541991 -0.724261 0.331744 -1.05736 0.335942 -0.147627 -0.033576 -0.175833 -0.0299129 -0.0331349 0.0541991 2.12987 -2.77644e-18 0.122645 -0.110501 -0.114262 0.113772 -0.804596 0.257453 -3.43246 -1.07902 -0.724261 -0.331744 0.122645 0.110501 5.52332 -2.14084e-16 -0.0563181 0.0800096 -0.184357 0.0259921 -0.775696 -0.144595 -1.05736 -0.335942 -0.114262 -0.113772 -0.0563181 -0.0800096 3.06228 1.64817e-17 -0.0198254 -0.0488067 0.152419 -0.0201196 -0.147627 0.033576 -0.804596 -0.257453 -0.184357 -0.0259921 -0.0198254 0.0488067 2.1231 -5.35218e-19
2 15 1.39626 -0.392699 5.56762 -1.43181e-16 -0.0377532 0.0271019 -0.228158 0.0437676 -3.35415 1.84106 -0.386401 0.14321 0.173892 -0.00173605 -0.0377532 -0.0271019 2.23222 8.0313e-19 -0.0294521 -0.0206328 -0.329892 0.247294 -1.05712 0.584732 -0.0867991 0.00627435 -0.228158 -0.0437676 -0.0294521 0.0206328 1.98119 -3.46283e-17 0.0887494 -0.146215 -0.0499166 0.0740391 -0.870788 0.4798 -3.35415 -1.84106 -0.329892 -0.247294 0.0887494 0.146215 5.56916 -3.52601e-16 -0.037709 0.0264833 -0.223988 0.0476466 -0.386401 -0.14321 -1.05712 -0.584732 -0.0499166 -0.0740391 -0.037709 -0.0264833 2.23444 -6.81672e-19 -0.0308043 -0.0194993 0.173892 0.00173605 -0.0867991 -0.00627435 -0.870788 -0.4798 -0.223988 -0.0476466 -0.0308043 0.0194993 1.98138 -3.93313e-17
3 0 2.0944 0 5.63519 0 0.0010972 0.0056099 -0.256866 0.0543445 -1.22675 2.13581 -0.00488001 -0.00470504 0.172293 -0.0330707 0.0010972 -0.0056099 1.9688 -1.71354e-17 -0.00552603 -0.00198047 -0.0081743 0.00122984 -0.416571 0.720307 0.00250897 -0.00649957 -0.256866 -0.0543445 -0.00552603 0.00198047 2.01897 2.74744e-21 -0.0727237 -0.156207 0.00488756 -0.00757871 -0.318511 0.553778 -1.22675 -2.13581 -0.0081743 -0.00122984 -0.0727237 0.156207 5.6349 3.65622e-18 0.00970093 -0.0064165 -0.249557 0.0419677 -0.00488001 0.00470504 -0.416571 -0.720307 0.00488756 0.00757871 0.00970093 0.0064165 1.96982 2.18109e-17 -0.00492587 3.13313e-05 0.172293 0.0330707 0.00250897 0.00649957 -0.318511 -0.553778 -0.249557 -0.0419677 -0.00492587 -3.13313e-05 2.00674 1.84652e-17
3 1 2.0944 0.392699 5.66736 -9.21557e-19 0.0160986 -0.0336904 -0.243459 0.0417801 -0.796177 2.3523 0.214648 -0.498287 0.149836 -0.0493076 0.0160986 0.0336904 2.25449 -1.60626e-18 0.0273162 0.00448824 0.136849 -0.509849 -0.248643 0.742954 0.0473458 -0.100467 -0.243459 -0.0417801 0.0273162 -0.00448824 2.04605 -1.07044e-18 -0.0841462 -0.135605 0.0266337 -0.117037 -0.193462 0.586982 -0.796177 -2.3523 0.136849 0.509849 -0.0841462 0.135605 5.68241 8.85826e-19 0.0362293 -0.0267129 -0.25114 0.0278629 0.214648 0.498287 -0.248643 -0.742954 0.0266337 0.117037 0.0362293 0.0267129 2.26068 -1.34897e-17 0.0244482 0.0120898 0.149836 0.0493076 0.0473458 0.100467 -0.193462 -0.586982 -0.25114 -0.0278629 0.0244482 -0.0120898 2.04692 -1.92344e-19
3 2 2.0944 0.785398 5.62346 4.58063e-17 0.0704353 -0.0881768 -0.190921 0.0267398 -0.310068 2.31287 0.216562 -1.02228 0.100017 -0.0926175 0.0704353 0.0881768 3.09981 3.8818e-18 -0.000781387 0.0358182 0.0752264 -1.039 -0.0754586 0.741492 0.0678793 -0.1766 -0.190921 -0.0267398 -0.000781387 -0.0358182 2.19915 2.67609e-19 -0.0732407 -0.112706 -0.0202144 -0.188029 -0.0723532 0.548958 -0.310068 -2.31287 0.0752264 1.039 -0.0732407 0.112706 5.60088 -1.66684e-17 0.0635196 -0.0608607 -0.183142 0.027457 0.216562 1.02228 -0.0754586 -0.741492 -0.0202144 0.188029 0.0635196 0.0608607 3.10022 1.69994e-17 0.0143818 0.0396536 0.100017 0.0926175 0.0678793 0.1766 -0.0723532 -0.548958 -0.183142 -0.027457 0.0143818 -0.0396536 2.19529 -2.66773e-18
3 3 2.0944 1.1781 5.50527 -1.3319e-17 0.073387 -0.121232 -0.118593 0.00842911 0.130076 2.09697 -0.00557799 -1.48059 0.0564199 -0.0938985 0.073387 0.121232 4.22896 -1.29737e-18 0.00902665 0.0680887 -0.19269 -1.4527 0.043187 0.653534 0.0378084 -0.248031 -0.118593 -0.00842911 0.00902665 -0.0680887 2.36333 -9.42861e-19 -0.0667048 -0.0875588 -0.062735 -0.244709 0.0334512 0.437452 0.130076 -2.09697 -0.19269 1.4527 -0.0667048 0.0875588 5.48747 -2.90793e-18 0.0675201 -0.106738 -0.11332 0.0116841 -0.00557799 1.48059 0.043187 -0.653534 -0.062735 0.244709 0.0675201 0.106738 4.22056 6.42504e-18 -0.00496153 0.0732287 0.0564199 0.0938985 0.0378084 0.248031 0.0334512 -0.437452 -0.11332 -0.0116841 -0.00496153 -0.0732287 2.35778 -2.00707e-19
3 4 2.0944 1.5708 5.49945 1.91793e-17 0.0837034 -0.147336 -0.018004 0.00173744 0.465054 1.7563 -0.374154 -1.84831 0.0163234 -0.0987023 0.0837034 0.147336 5.5914 1.51172e-18 -0.0109429 0.0794095 -0.588544 -1.78293 0.161639 0.552785 -0.0400324 -0.280377 -0.018004 -0.00173744 -0.0109429 -0.0794095 2.60592 2.28163e-18 -0.0675045 -0.0807234 -0.11716 -0.275834 0.0874935 0.33414 0.465054 -1.7563 -0.588544 1.78293 -0.0675045 0.0807234 5.51135 -2.02938e-19 0.0982536 -0.135697 -0.0112864 0.00480887 -0.374154 1.84831 0.161639 -0.552785 -0.11716 0.275834 0.0982536 0.135697 5.61442 1.38409e-18 -0.0174773 0.0730877 0.0163234 0.0987023 -0.0400324 0.280377 0.0874935 -0.33414 -0.0112864 -0.00480887 -0.0174773 -0.0730877 2.59722 1.78964e-18
3 5 2.0944 1.9635 5.41173 -2.14243e-18 0.0758734 -0.115674 0.06161 0.00455119 0.623879 1.27612 -0.858109 -2.0184 -0.01398 -0.0885444 0.0758734 0.115674 6.87721 6.23019e-18 -0.0141411 0.0583921 -1.08129 -1.93892 0.185808 0.36906 -0.121261 -0.287935 0.06161 -0.00455119 -0.0141411 -0.0583921 2.84686 1.2126e-19 -0.0615816 -0.0501497 -0.160931 -0.264368 0.0857572 0.196506 0.623879 -1.27612 -1.08129 1.93892 -0.0615816 0.0501497 5.44561 2.96639e-17 0.0991574 -0.139649 0.0842542 -0.00625587 -0.858109 2.0184 0.185808 -0.36906 -0.160931 0.264368 0.0991574 0.139649 6.82282 2.36671e-18 -0.02362 0.0614072 -0.01398 0.0885444 -0.121261 0.287935 0.0857572 -0.196506 0.0842542 0.00625587 -0.02362 -0.0614072 2.82486 5.85395e-20
3 6 2.0944 2.35619 5.3837 -2.16957e-19 0.051449 -0.0917852 0.145609 0.00721131 0.61874 0.802868 -1.37684 -1.99461 -0.0256098 -0.0558506 0.051449 0.0917852 7.90779 -8.7822e-17 -0.0140785 0.034106 -1.59166 -1.86011 0.187007 0.259834 -0.180154 -0.255035 0.145609 -0.00721131 -0.0140785 -0.034106 3.03927 -6.69023e-20 -0.0421056 -0.0309493 -0.21446 -0.244827 0.0930935 0.119013 0.61874 -0.802868 -1.59166 1.86011 -0.0421056 0.0309493 5.38098 -1.57873e-17 0.0640119 -0.103562 0.153006 0.00399992 -1.37684 1.99461 0.187007 -0.259834 -0.21446 0.244827 0.0640119 0.103562 7.87099 7.86012e-19 -0.0179878 0.0352774 -0.0256098 0.0558506 -0.180154 0.255035 0.0930935 -0.119013 0.153006 -0.00399992 -0.0179878 -0.0352774 3.04292 -3.76325e-20
